Published Date,Title,Views,Likes,Tags
2021-11-14T17:27:38Z,App Recordatorios - 12 trucos SÚPER útiles en iOS 15,126899,6203,"['app recordatorios', 'recordatorios apple', 'recordatorios app', 'recordatorios', 'recordatorios en iPhone', 'recordatorios iPhone', 'recordatorios iOS 14', 'recordatorios iOS 15', 'recordatorios Siri', 'app recordatorios apple', 'app recordatorios diarios', 'app recordatorios gratis', 'app recordatorios iPhone gratis', 'mejor app recordatorios iOS', 'iOS 15', 'novedades iOS 15', 'soriano tech', 'apple', 'tecnología']"
2021-11-12T18:28:55Z,Alexa - 10 Cosas ÚTILES que puede hacer,90429,1771,"['alexa Amazon', 'alexa altavoz', 'alexa como funciona', 'alexa', 'alexa Amazon como funciona', 'alexa dot', 'alexa de Amazon', 'alexa funciones', 'alexa cosas útiles', 'alexa home Assistant', 'alexa lista de la compra', 'alexa que puede hacer', 'alexa que es', 'alexa utilidades', 'alexa usos', 'Amazon', 'tecnología', 'soriano tech', 'alexa review', 'alexa español']"
2021-11-10T17:30:02Z,"AirPods 3, mi opinión y review en español",16304,871,"['airpods 3 opinion', 'airpods 3 opiniones', 'airpods 3', 'airpods 3 apple', 'nuevos airpods', 'airpods 3 dolby atmos', 'airpods 3 gen', 'airpods 3 generacion', 'airpods 3 novedades', 'airpods 3 especificaciones', 'airpods 3 pro', 'airpods 3 vs pro', 'airpods 3 vs 2', 'airpods 3 review', 'airpods 3 review español', 'airpods 3 se caen', 'airpods', 'apple', 'novedades apple', 'tecnología', 'soriano tech', 'audífonos apple']"
2021-11-06T16:00:16Z,App Notas - 14 trucos SÚPER útiles en iOS 15,71778,2941,"['app notas iPhone', 'app notas en iPhone', 'trucos iPhone', 'escanear documentos iPhone', 'lista notas iPhone', 'imprimir notas iPhone', 'notas en iPhone', 'tomar notas en iPhone', 'crear lista notas iPhone', 'note taking iPhone', 'app notas', 'notas en el iPhone', 'trucos para notas en iPhone', 'notas iOS15', 'novedades iOS15', 'apple notas', 'iPhone notas', 'tecnología', 'apple', 'soriano tech', 'trucos notas', 'notas en iOS15']"
2021-11-04T17:14:09Z,"Unboxing AirPods 3, WOW!",4000,340,"['AirPods 3', 'nuevos AirPods', 'nuevos AirPods 3', 'AirPods 3 español', 'AirPods 3 configurar', 'AirPods 3 unboxing', 'AirPods 3 primeras impresiones', 'AirPods 3 unboxing español', 'AirPods', 'AirPods de Apple', 'Apple AirPods 3', 'Apple AirPods', 'Apple', 'Tecnología', 'audífonos Apple', 'mejores audífonos', 'auriculares apple', 'auriculares inalámbricos', 'soriano tech', 'unboxing']"
2021-10-29T17:02:47Z,"Batería MagSafe, SIRVE DE ALGO?",23360,1108,"['magsafe apple', 'magsafe battery pack', 'magsafe bateria', 'magsafe bateria externa', 'magsafe de apple', 'magsafe bateria iPhone', 'magsafe iphone', 'magsafe opiniones', 'magsafe', 'magsafe original', 'magsafe que es', 'magsafe review', 'magsafe iPhone mini', 'apple', 'soriano tech', 'tencología', 'novedades tecnología', 'novedades Apple']"
2021-10-25T17:30:01Z,Beats Studio ¿Valen la pena?,3638,307,"['beats studio', 'beats studio buds', 'beats studio valen la pena', 'beats vs airpods', 'beats review', 'beats studio review', 'beats vs airpods pro', 'audífonos beats', 'auriculares beats', 'mejores auriculares', 'mejores audífonos', 'beats', 'apple beats', 'beats comprar', 'tecnología', 'audífonos', 'auriculares', 'soriano tech', 'beats o bose', 'beats o aripods pro', 'beats by dre', 'beats o sony', 'beats y apple']"
2021-10-22T17:50:56Z,iPhone11 vs iPhone13 ¿Cambiar de iPhone?,22444,795,"['iPhone 11 vs iPhone 13', 'iphone11 vs iphone13', 'iPhone13', 'cambiar de iPhone', 'iPhone vale la pena', 'iPhone11', 'qué iPhone comprar', 'iPhone comparación', 'Apple', 'Tecnología', 'soriano tech']"
2021-10-18T17:00:28Z,"Beats Studio, primeras impresiones + SET UP",2600,239,"['beats studio rojo', 'beats studio', 'beats studio unboxing', 'beats primeras impresiones', 'beats', 'audifonos beats', 'auriculares beats', 'audifonos inalámbricos', 'auriculares inalámbricos', 'audifonos bluetooth', 'auriculares bluetooth', 'beats studio buds', 'beats vs airpods', 'beats vs airpods pro', 'tecnología', 'soriano tech', 'unboxing', 'beats set up', 'beats studio set up', 'beats para iphone', 'beats iphone', 'conectar beats a iphone']"
2021-10-15T17:00:33Z,El iPad más barato de Apple,53060,1879,"['iPad más barato', 'tableta barata Apple', 'iPad 9gen', 'iPad barato', 'iPad económico', 'el mejor iPad', 'iPad', 'Apple', 'Tecnología', 'Soriano tech', 'qué iPad comprar', 'iPad para el día a día', 'iPad para estudiantes']"
2021-10-13T18:56:26Z,Auriculares por Bluetooth en Nintendo Switch (SIN ADAPTADOR),8868,512,"['auriculares nintendo switch', 'bluetooth nintendo switch', 'nintendo switch audífonos', 'nintendo switch audífonos bluetooth', 'nintendo switch', 'nintendo switch auriculares', 'conectar auriculares inalámbricos nintendo switch', 'soriano tech', 'tecnología']"
2021-10-10T20:00:00Z,"iPhone 13, ¿vale la pena?",32357,1234,"['iphone13 apple', 'iphone13 diseño', 'iphone13 review en español', 'iphone13 análisis', 'iphone13 azul', 'iphone13 diferencias', 'iPhone 13 hz', 'iPhone 13 que tiene', 'iPhone 13 que tiene de nuevo', 'iPhone 13 fotos', 'Apple', 'nuevo iPhone', 'tecnología', 'soriano tech', 'iPhone 13 vale la pena', 'iPhone 12 vs iPhone 13']"
2021-10-03T17:00:31Z,"iPhone 13 Mini, pros y contras",55331,2193,"['iPhone 13 mini', 'iPhone mini', 'iPhone mini batería', 'iPhone mini barato', 'iPhone mini Apple', 'iPhone mini análisis', 'iPhone Mini vs iPhone', 'iPhone mini opiniones', 'iPhone mini vs iPhone 13', 'iPhone mini vs iPhone 12', 'iPhone mini vs iPhone SE', 'iPhone 13 mini y 13 diferencias', 'iPhone 12 mini y 12 diferencia', 'soriano tech', 'apple', 'tecnología', 'iPhone']"
2021-10-01T19:30:01Z,Unboxing del iPhone13Mini + iPad9 !!,11142,740,"['unboxing iPhone y iPad', 'unboxing iPhone13mini', 'unboxing iPhone13 mini', 'unboxing iPad 9', 'unboxing tecnología', 'iPad9', 'iPhone13', 'iPhone13 mini', 'iPhone Mini', 'tecnología', 'apple', 'iPhone mini 2021', 'soriano tech']"
2021-09-27T20:05:49Z,Personaliza tu iPhone conmigo (iPhone 13 Edition),46522,1189,"['personaliza tu iPhone conmigo', 'personalizar iPhone 13', 'iPhone 13 azul', 'iPhone 13', 'como personalizar tu iPhone ios15', 'personalizar iPhone ios15', 'personalizar iPhone', 'personalizar iPhone ios14', 'decorar iPhone', 'personalizar iPhone App', 'personalizar apps iPhone', 'personalizar aplicaciones iPhone', 'personalizar pantalla iPhone', 'app para personalizar iPhone', 'personalizar iOS', 'personalizar mi iPhone', 'personalizar menú iPhone', 'iOS 15', 'apple', 'tecnología', 'soriano tech']"
2021-09-24T20:21:40Z,iPhone 13 unboxing en español,112989,2237,"['iPhone 13 unboxing español', 'iPhone 13', 'iPhone13', 'iPhone 13 unboxing', 'iPhone 13 primeras impresiones', 'iPhone 13 azul', 'iPhone 13 apple', 'iPhone 13 novedades', 'iPhone 13 vs 12', 'soriano tech', 'apple', 'tecnología']"
2021-09-22T19:24:00Z,5 Apps para estudiantes en el iPhone,6362,382,"['apps para estudiantes', 'iPhone apps para estudiantes', 'apps estudiantes iOS', 'apps para la universidad', 'apps estudiantes', 'iPhone', 'apple', 'iOS', 'tecnología', 'soriano tech', 'apps para estudiantes en el celular', 'apps estudiantes 2021', 'apps para iPhone', 'apps para estudiar', 'estudia conmigo']"
2021-09-20T19:45:31Z,8 Maneras de usar el iPad,114541,3595,"['iPad', 'para qué sirve el iPad', 'para qué sirve un iPad', 'iPad Air 2021', 'iPad Air 4', 'iPad Apple', 'cómo usar el iPad', 'iPad uses', 'Apple', 'Tecnología', 'Soriano tech', 'iPad Air', 'iPad Pro', 'iPad mini']"
2021-09-13T19:59:44Z,Sticker Bomb en el Mac. Real o fake? 👀,4094,288,"['personalizar Mac', 'decorar Mac', 'como decorar mi Mac', 'personalizar MacBook', 'sticker bomb', 'sticker bomb MacBook', 'decoración Mac', 'MacBook Pro 16', 'vlogsquad', 'vlog español', 'apple', 'tecnología', 'soriano tech', 'stickers', 'stickers for laptop', 'stickers para ordenador', 'sticker bomb Mac']"
2021-09-09T19:30:03Z,Apps para tomar Notas en el Mac / iPad 👩🏽‍💻,8713,366,"['notas Mac', 'apps para notas en Mac', 'note taking apps', 'mejores Apps para Mac', 'apps notas para Mac y iPad', 'Apps notas iPad', 'Bear App', 'App Notion', 'Apps para Mac', 'apps for Mac', 'tomar notas en el Mac', 'tecnología', 'apps', 'apple', 'soriano tech', 'qué tengo en mi Mac']"
2021-09-03T19:30:03Z,El mejor iPhone hasta la fecha (mi favorito 🙄),7867,458,"['iPhone x Apple', 'mejor iPhone en el mercado', 'mejor iPhone hasta el momento', 'iphone13', 'mejor iPhone barato 2021', 'mejor iPhone antiguo', 'iPhone X', 'mejor iPhone del mercado', 'mejor iPhone gama media', 'mejor iPhone hasta la fecha', 'iPhone', 'Apple', 'Tecnología', 'Soriano Tech']"
2021-08-25T19:30:02Z,¿Cómo conectar los AirPods a tu Nintendo Switch? + SORTEO,8077,413,"['nintendo switch AirPods bluetooth', 'nintendo switch AirPods', 'nintendo switch AirPods Pro', 'nintendo switch conectar auriculares', 'nintendo switch audífonos', 'nintendo switch AirPods adaptar', 'AirPods en nintendo switch', 'nintendo switch con AirPods', 'nintendo switch bluetooth earbuds', 'conectar AirPods a nintendo switch lite', 'conectar AirPods a nintendo switch', 'nintendo switch AirPods mic', 'apple', 'nintendo', 'tecnología', 'soriano tech']"
2021-08-19T20:13:28Z,"iPad Air 4, set up minimalista",10301,542,"['iPad Air 4', 'iPad Air set up', 'iPad Air set up minimalista', 'iPad', 'iPad Air 4 set up', 'iPad minimal set up', 'escritorio minimalista', 'iPad minimalista', 'Apple', 'Tecnología', 'Soriano tech']"
2021-08-13T17:15:01Z,AirPods Pro y AirPods 3 en 2021 ¿deberías comprarlos?,7131,345,"['AirPods', 'AirPods 2021', 'AirPods 3', 'AirPods 3ª generación', 'AirPods 3 2021', 'AirPods 3 fecha lanzamiento', 'nuevos AirPods', 'nuevos AirPods 3', 'Apple', 'tecnología', 'noticias Apple', 'soriano tech']"
2021-08-10T16:30:07Z,"Magsafe, base de carga para iPhone12 (mi favorita)",5165,288,"['magsafe', 'magsafe cargador', 'magsafe base de carga', 'magsafe opiniones', 'magsafe Nomad', 'magsafe iPhone', 'magsafe iPhone 12', 'iPhone 12 MagSafe', 'MagSafe Apple', 'MagSafe review', 'Apple', 'tecnología', 'soriano tech']"
2021-08-06T16:30:06Z,+10 Trucos fáciles para Nintendo Switch,50060,2205,"['nintendo switch trucos y consejos', 'nintendo switch trucos', 'nintendo switch 10 trucos', 'nintendo switch trucos principiante', 'trucos nintendo switch', 'nintendo switch', 'nintendo switch lite', 'nintendo switch información', 'nintendo', 'tecnología', 'soriano tech', 'nintendo switch oled']"
2021-08-02T17:21:29Z,App Notion para objetivos diarios + plantilla gratis!,5236,316,"['app Notion', 'Notion', 'Notion objetivos diarios', 'Notion app', 'Notion App español', 'Notion App Mac', 'Notion free templates', 'Notion app aesthetic templates', 'Notion ideas', 'notion que es', 'notion vs Trello', 'tecnología', 'soriano tech']"
2021-07-30T15:59:29Z,¿Qué tengo en mi iPad Air?,6983,434,"['qué tengo en mi iPad Air', 'qué tengo en mi iPad', 'Apps iPad', 'qué Apps tengo en mi iPad', 'Apps para iPad', 'iPad', 'iPad Air', 'widgets iPad', 'Apps y widgets para iPad', 'Apple', 'Tecnología', 'Soriano Tech', 'soriano tech iPad', 'iPad Air 4a generación']"
2021-07-27T16:07:54Z,"Apple Music Dolby Atmos, ¿Cómo funciona?",3857,284,"['Apple Music dolby atmos', 'Apple Music', 'Apple Music hifi', 'Apple Music hi res', 'Apple Music Lossless', 'Apple Music lossless audio', 'Apple Music sin perdida', 'Apple Music audio espacial', 'Apple Music Spatial audio', 'Apple Music calidad de sonido', 'Apple Music configurar', 'Apple', 'Tecnología', 'Soriano Tech']"
2021-07-25T16:21:05Z,Llegar a los 10K seguidores en YouTube | Q&amp;A,2272,255,"['Q&A', 'preguntas y respuestas', '10K YouTube', 'vlog', 'lifestyle', 'estilo de vida', 'YouTube', '10 mil seguidores en YouTube', 'tecnología', 'soriano tech', 'Spanish', 'empezar en YouTube']"
2021-07-22T16:00:13Z,Widgets en iPadOS15,7610,252,"['iPad widgets', 'iPadOS15', 'widgets iPadOS15', 'iPad nuevos widgets', 'configurar widgets iPad', 'widgets for iPad', 'widgets iPad Air', 'widgets iPadOS 15', 'widgets iPad home screen', 'widgets iPad pantalla de inicio', 'widgets iPad', 'widgets para iPad', 'poner widgets iPad', 'soriano tech', 'tecnología', 'apple']"
2021-07-20T16:00:02Z,"iPad Air, 8 meses después",18325,722,"['iPad Air', 'iPad Air después de 8 meses', 'iPad Air batería', 'iPad Air año', 'iPad Air especificaciones', 'iPad Air vale la pena', 'comprar iPad Air', 'iPad Air experiencia', 'iPad Air uso', 'iPad Air en 2021', 'iPad Air gris espacial', 'iPad Air iOS', 'iPad Air iPad Pro', 'iPad Air nuevo', 'iPad Air nuevo 2021', 'iPad Air o iPad Pro', 'iPad Air que es', 'soriano tech', 'tecnología', 'apple']"
2021-07-17T16:00:31Z,¿Cómo jugar a Nintendo Switch en Mac o PC?,250468,3718,"['como jugar a nintendo switch en el ordenador', 'como jugar nintendo switch Mac', 'como jugar nintendo switch pc', 'como jugar nintendo switch ordenador', 'nintendo switch Mac', 'nintendo with ordenador', 'nintendo with conectar', 'nintendo switch capturadora de video', 'nintendo switch', 'jugar a nintendo en el ordenador', 'conectar switch al Mac', 'conectar switch al ordenador', 'jugar nintendo switch en ordenador', 'nintendo switch en Mac', 'nintendo switch en ordenador', 'soriano tech', 'tecnología']"
2021-07-14T16:30:08Z,"iPad para estudiantes, ¿vale la pena?",31120,1104,"['iPad para estudiantes', 'iPad universidad', 'iPad instituto', 'iPad estudiantes', 'estudiar con iPad', 'iPad 2021', 'iPad Air', 'Apple Pencil', 'tomar notas iPad', 'Apple', 'Tecnología', 'Soriano Tech', 'iPad for students']"
2021-07-10T16:21:16Z,8 Trucos muy útiles para Alexa 🗣,419900,9219,"['Alexa funciones', 'Alexa trucos', 'Alexa Amazon', 'alexa como funciona', 'Alexa echo', 'Alexa home Assistant', 'Alexa luz roja', 'Alexa luz amarilla', 'alexa Spotify', 'Alexa Apple Music', 'alexa opiniones', 'alexa susurro', 'alexa privacidad', 'alexa usos', 'alexa utilidades', 'soriano tech', 'tecnología', 'alexa modo susurro', 'alexa eliminar grabaciones']"
2021-07-08T16:00:29Z,"Trucos para Google Calendar (Conectar Zoom, eventos rápidos y más)",7811,324,"['trucos google Calendar', 'google Calendar compartir', 'google Calendar agenda', 'google Calendar escritorio', 'google calendar', 'google Calendar google', 'google Calendar grupo', 'google Calendar zoom', 'google Calendar que es', 'google calendar trucos', 'como usar google calendar', 'para que sirve google calendar', 'google calendar tutorial', 'google calendar tasks', 'google calendar zoom extension', 'google calendar zoom', 'google calendar zoom plugin', 'google calendar zoom invite', 'tecnología', 'soriano tech']"
2021-07-05T16:34:07Z,"Airtag, mejores accesorios",4915,238,"['airtag', 'airtag apple', 'airtag accesorios', 'airtag llavero', 'correa airtag', 'airtag pulsera', 'airtag mejores accesorios', 'airtag que es', 'apple airtag', 'airtags', 'apple', 'tecnología', 'soriano tech', 'Correa de piel Airtag', 'Llavero de piel Airtag', 'Correa airtag', 'Llavero para airtag', 'Arañazos airtag', 'Pulsera para airtag']"
2021-06-30T15:00:25Z,¿Qué llevo en mi mochila? Tech edition 2021 🎒,14973,826,"['mochila tech', 'qué llevo en mi mochila', 'qué llevo en mi mochila 2021', ""what's on my backpack"", 'mochila tecnología', 'mochila soriano tech', 'soriano tech', 'tecnología', 'mochila día a día', 'mochila universidad', 'mochila estudiante']"
2021-06-26T15:29:37Z,¿Cómo usar la multitarea en el iPad? Con iPadOS15,24873,996,"['multitarea iPad como usar', 'multitarea iPad', 'como usar la multitarea en el iPad', 'multitarea iPad Pro', 'multitarea iPad Air', 'multitarea iPad mini', 'multitarea en iPad', 'iPad multitarea gestos', 'modo multitarea iPad', 'multitarea iPad slide over', 'utilizar multitarea iPad', 'multitarea iPad iOS 15', 'multitarea ipados', 'ipadOS15', 'iPad', 'Apple', 'Tecnología', 'Sorinao Tech']"
2021-06-21T15:30:04Z,Echo Show 5 de 2021 con Alexa | ¿Vale la pena?,136207,1929,"['amazon show 5', 'show 5', 'show 5 Alexa', 'show 5 amazon', 'echo show 5', 'show 5 gen 1 vs gen 2', 'echo show 5 Netflix', 'echo show 5 que es', 'echo show 5 que se puede hacer', 'echo show 5 que hace', 'echo show 5 utilidades', 'echo show 5 usos', 'echo show 5 vs show 8', 'echo show 5 YouTube', 'tecnología', 'Soriano Tech']"
2021-06-17T15:00:25Z,Primeros juegos para Nintendo Switch,11345,793,"['nintendo switch juegos', 'nintendo switch mejores juegos', 'juegos para nintendo switch', 'switch juegos', 'nintendo', 'best nintendo switch games', 'primeros juegos nintendo', 'primeros juegos nintendo switch', 'tecnología', 'soriano tech', 'juegos nintendo']"
2021-06-11T19:30:01Z,Lo mejor de iOS15 | Resumen de novedades 🤳🏽,2145,214,"['iOS15', 'novedades iOS15', 'novedades iPhone iOS15', 'iOS15 Apple', 'iOS15 beta', 'iOS15 características', 'iOS15 event', 'iOS15 novedades', 'iOS15 news', 'iOS15 new features', 'iOS15 mejoras', 'iOS15 iPhone', 'iOS15 video', 'Apple', 'Tecnología', 'Soriano Tech']"
2021-06-08T15:15:01Z,Apple Pencil en el iPad 10 TRUCOS ✏️,123945,3958,"['Apple Pencil trucos', 'Apple Pencil tips', 'Apple Pencil utilidades', 'Apple Pencil usos', 'Apple Pencil ultima generación', 'Apple Pencil para iPad', 'Apple Pencil iPad', 'Apple Pencil', 'Apple Pencil segunda generación', 'Apple', 'Tecnología', 'Soriano tech']"
2021-06-04T15:15:01Z,"iPad Pro 2021, GRANDE (12.9&quot;) Y POTENTE (M1)",21141,832,"['iPad Pro 2021', 'nuevo iPad Pro', 'iPad Pro 12.9', 'iPad Pro grande', 'iPad Pro M1', 'iPad', 'iPad nuevo', 'iPad Apple', 'nuevo iPad Apple 2021', 'Apple', 'iPad Pro análisis', 'iPad Pro review', 'iPad Pro Mini LED', 'tecnología', 'soriano tech', 'iPad Pro vale la pena']"
2021-05-31T16:17:08Z,Decorando mi Nintendo Switch Lite 👩‍🎨,10479,494,"['nintendo switch lite decoración', 'nintendo switch lite decorativo', 'nintendo decoración', 'decorando mi nintendo', 'como decorar nintendo', 'ideas para decorar nintendo', 'ideas para decorar nintendo switch', 'decoración nintendo', 'cómo decorar tu nintendo switch', 'decorar nintendo switch', 'decorar nintendo switch lite', 'nintendo', 'nintendo switch lite', 'soriano tech', 'nintendo switch', 'nintendo switch lite amarilla', 'nintendo switch OLED', 'nintendo switch animal crossing', 'soriano tech nintendo']"
2021-05-26T15:15:08Z,iPad Pro 12.9&quot; unboxing y primeras impresiones 😮,4201,270,"['iPad Pro', 'nuevo iPad', 'nuevo iPad Pro', 'iPad Pro 12.9', 'iPad Pro grande', 'iPad Pro unboxing', 'nuevo iPad Pro unboxing', 'iPad Pro primeras impresiones', 'iPad M1 chip', 'iPad M1', 'chip M1 Apple', 'como es el nuevo iPad', 'nuevo iPad Apple', 'Apple iPad', 'Apple', 'tecnología', 'soriano tech']"
2021-05-21T15:30:00Z,¿Qué juegos tengo en mi iPhone 12?,2885,179,"['juegos iPhone', 'juegos iphone12', 'Apple Arcade', 'juegos de Apple Arcade', 'juegos para el iPhone', 'juegos movil', 'wonderbox', 'apple Knight', 'mini metro', 'Pokemon go', 'juegos celular', 'juegos para el celular', 'soriano tech', 'tecnología', 'apple', 'juegos iPhone buenos', 'juegos iPhone estrategia', 'juegos iPhone de pensar', 'juegos iPhone mejores', 'juegos iPhone top', 'juegos iPhone recomendados']"
2021-05-12T15:28:05Z,"Éste cuadro decorativo del iPod Touch, es SÚPER BONITO 😍",2295,146,"['iPod touch', 'iPod touch cuadro', 'iPod touch framed', 'studiogrid', 'cuadro piezas iPod', 'cuadro piezas iPhone', 'iPod touch 2021', 'apple', 'soriano tech', 'tecnología', 'iPod', 'iPod 2021', 'iPod decoración', 'iPod touch decoración']"
2021-05-07T19:17:04Z,Apple Airtag ¿qué es? - Review en español,2474,182,"['airtags review', 'airtags review español', 'airtags', 'AirTag', 'airtags apple', 'airtag apple', 'airtags para que sirven', 'airtag que es', 'apple tag', 'apple', 'tecnología', 'airtag como es', 'Soriano Tech', 'novedades apple']"
2021-05-01T18:03:19Z,"AirTags, unboxing y primeras impresiones",2251,245,"['AirTags', 'AirTag', 'airtags apple', 'airtags iPhone', 'airtags que es', 'airtags para que sirve', 'airtags unboxing', 'apple tag', 'como funcionan los airtags', 'apple', 'apple airtag', 'tecnología', 'Tile', 'Soriano Tech', 'noticias apple']"
2021-04-28T15:00:16Z,Nintendo Switch Lite - Mis accesorios,78798,3322,"['Nintendo Switch accesorios', 'Nintendo Switch lite accesorios', 'nintendo accesorios', 'Nintendo Switch lite', 'nintendo', 'Nintendo Switch lite en 2021', 'Nintendo Switch lite mejores accesorios', 'Nintendo Switch mejores accesorios', 'Nintendo Switch grip', 'Nintendo 2021', 'mejor switch', 'Nintendo Switch funda', 'Soriano Tech', 'Soriano Tech Nintendo Switch', 'tecnología']"
2021-04-21T15:19:50Z,Echo Dot 4 VS HomePod Mini ¿Cuál comprar?,7157,313,"['echo dot 4', 'HomePod mini', 'echo dot 4 vs HomePod mini', 'echo vs HomePod', 'echo dot 4 Amazon', 'HomePod mini apple', 'alexa vs Siri', 'que altavoz comprar', 'echo dot vs HomePod', 'apple', 'Amazon', 'tecnología', 'Siri', 'alexa', 'soriano tech']"
2021-04-16T14:00:00Z,"🚀 Apple Event de Abril 🚀 iPad Pro, Mini, AirTags... (mis predicciones)",978,102,"['apple event abril', 'apple event abril 2021', 'apple event', 'Apple', 'evento', 'keynote', 'evento Apple', 'Spring loaded', 'Apple español', 'noticias Apple', 'iOS', 'iPad mini', 'iPad Pro', 'airbags', 'Apple Pencil', 'Tecnología', 'Soriano Tech']"
2021-04-13T15:02:07Z,10 Motivos por los que prefiero la Nintendo Switch LITE,192269,7344,"['Nintendo Switch Lite', 'Nintendo Switch Lite vs Nintendo Switch', 'nintendo switch lite vale la pena', 'nintendo with lite en 2021', 'nintendo', 'Nintendo Switch Lite juegos', 'tecnología', 'soriano tech', 'soriano tech nintendo', 'Nintendo Switch Lite amarilla', 'mejor switch', 'switch nintendo', 'nintendo 2021', 'nueva Nintendo Switch', 'Nintendo Switch azul']"
2021-04-09T15:13:25Z,Vuelo un drone por primera vez (pero hace mucho viento),3189,189,"['dji mini 2', 'dron dji mini 2', 'dron dji', 'dron fotos', 'dron videos', 'dron viento', 'vlogs', 'tecnología', 'volar dron primera vez', 'vuelo un dron por primera vez', 'dji mini 2 viento', 'dron con viento', 'dji', 'drones']"
2021-04-04T15:00:14Z,Pegatinas NFC | ¿qué son? + ideas para usarlas en casa,85933,2586,"['nfc que es', 'nfc como usar', 'nfc ideas', 'nfc apple', 'nfc pegatinas', 'nfc chip', 'nfc comprar', 'nfc en iPhone', 'nfc Android', 'nfc iPhone', 'nfc lector', 'nfc para que sirve', 'nfc tag', 'nfc what is it', 'Soriano Tech', 'tecnología']"
2021-03-27T16:00:01Z,10 Trucos para el HomePod Mini,21942,874,"['trucos homepod mini', 'ideas homepod mini', 'trucos y ideas para el homepod', 'trucos homepod', 'homepod mini trucos', 'homepod mini utilidades', 'homepod mini que hace', 'homepod mini que es', 'homepod mini para que sirve', 'homepod mini funciones', 'tecnología', 'apple', 'soriano tech']"
2021-03-23T15:27:06Z,¿Qué tengo en mi escritorio?,8507,466,"['organizar escritorio', 'macbook pro escritorio', 'escritorio', 'escritorio youtube', 'escritorio tech', 'macbook pro set up', 'tech set up', 'soriano tech', 'tecnología']"
2021-03-19T17:28:20Z,Apple dejará de vender el HomePod (bye HomePod!),1388,132,"['homepod apple', 'homepod de apple', 'homepod grande', 'apple deja de vender el homepod', 'homepod opiniones', 'homepod que es', 'homepod update', 'homepod vs homepod mini', 'apple', 'tecnología', 'soriano tech']"
2021-03-13T16:13:38Z,"Oye Siri, lee la pantalla",6325,292,"['oye Siri lee la pantalla', 'leer pantalla en voz alta', 'leer pantalla en voz alta iPhone', 'leer pantalla iPhone', 'leer pantalla Siri', 'activar leer pantalla iPhone', 'leer contenido pantalla iPhone', 'leer pantalla en iPhone', 'leer pantalla', 'gesto leer pantalla iPhone', 'tecnología', 'iPhone', 'trucos siri', 'apple', 'Soriano Tech']"
2021-03-05T16:15:00Z,10 trucos para iPhone,5126,509,"['trucos para iPhone', 'trucos iPhone', 'trucos en iPhone', '10 trucos para iPhone', 'trucos iPhone 12', 'trucos iPhone 11', 'iPhone tricks', 'iPhone', 'Apple', 'Tecnología', 'Soriano Tech']"
2021-02-26T18:28:47Z,"Widgets en el Mac (sí, también existen)",12649,245,"['widgets en el Mac', 'widgets for Mac', 'widgets Mac', 'widgets Mac big sur', 'widgets para Mac', 'tecnología', 'apple', 'Mac', 'MacBook', 'MacBook widgets', 'soriano Tech', 'soriano Tech Mac', 'widgets Big Sur', 'widgets en Mac']"
2021-02-18T16:15:00Z,¿Qué tengo en mi MacBook Pro?,12052,514,"['que tengo en mi macbook pro', 'que tengo en mi mac', 'aplicaciones mac imprescindibles', 'mejores apps mac', 'aplicaciones limpiar mac', 'aplicaciones instaladas mac', 'macbook pro', 'macbook', 'apple', 'tecnología', 'setapp', 'top apps', 'big sur apps', 'top apps para Mac', 'apps Mac 2021', 'soriano tech', 'soriano tech apple', 'aplicaciones para mi mac', 'aplicaciones mac utiles']"
2021-02-12T16:32:23Z,Apple Arcade 👾 ¿Vale la pena? y mis juegos favoritos,13938,508,"['Apple Arcade', 'Apple Arcade vale la pena', 'Apple Arcade que es', 'Apple Arcade review', 'Apple Arcade iPad', 'Apple Arcade Apple TV', 'apple arcade best games', 'Apple Arcade como funciona', 'Apple Arcade mejores juegos', 'Apple Arcade opiniones', 'tecnología', 'Soriano Tech', 'Soriano Tech apple']"
2021-02-05T16:35:03Z,"Alexa, funciones básicas para el día a día",1158781,20449,"['alexa funciones', 'echo dot alexa', 'echo dot funciones', 'echo dot amazon', 'echo dot bocina', 'echo dot mini', 'echo dot que puede hacer', 'alexa que puede hacer', 'soriano tech', 'soriano tech alexa', 'vblogs', 'tecnología']"
2021-01-29T16:30:03Z,10 Widgets para tu iPhone,8267,495,"['widgets iPhone', 'widgets for iPhone', 'widgets ios14', 'widgets clima', 'widgets y apps para el iPhone', 'que widgets tengo en mi iPhone', 'widgets en iPhone', '10 widgets para tu iPhone', 'widgets para iPhone', 'widgets', 'iPhone', 'Apple', 'Tecnología', 'Soriano Tech', 'Soriano Tech iPhone', 'vblogs']"
2021-01-22T16:11:45Z,¿Qué tengo en mi iPhone 12?,13842,587,"['que tengo en mi iphone 12', 'widgets iphone', 'apps iphone', 'que apps tengo en mi iphone', 'que tengo en mi iphone', 'iphone 12', 'apps y widgets para el iphone', 'apple', 'tecnología', 'soriano tech', 'soriano tech iphone', 'vblogs']"
2021-01-15T16:15:01Z,He dejado de usar el Apple Watch,8134,598,"['apple watch', 'watchOs6', 'apple watch 4', 'apple watch 5', 'apple watch 6', 'apple watch 3', 'apple', 'apple watch addición', 'apple watch addicted', 'tecnología', 'soriano tech', 'soriano tech apple watch']"
